prev_norm,m,curr_norm,converged
0.3750557130985678,14,0.33945167290378403,0
0.33945167290378403,13,0.31705173987048607,0
0.31705173987048607,15,0.2976096206075028,0
0.2976096206075028,16,0.28365380838112164,0
0.28365380838112164,14,0.27450947799048403,0
0.27450947799048403,12,0.2673293624485656,0
0.2673293624485656,7,0.2637439146932742,0
0.2637439146932742,14,0.2453845733684621,0
0.2453845733684621,19,0.22017957785792336,0
0.22017957785792336,12,0.20595703453217687,0
0.20595703453217687,13,0.1906320046881997,0
0.1906320046881997,9,0.17846974713524297,0
0.17846974713524297,15,0.1414115704985101,0
0.1414115704985101,19,0.10954376526859864,0
0.10954376526859864,4,0.10859101680957803,0
0.10859101680957803,4,0.10795029370325279,0
0.10795029370325279,11,0.09914113344265264,0
0.09914113344265264,10,0.09069566320658654,0
0.09069566320658654,11,0.08574899613677604,0
0.08574899613677604,1,0.08421987166274542,0
0.08421987166274542,8,0.08121234153293073,0
0.08121234153293073,12,0.0766439981245259,0
0.0766439981245259,12,0.07224676116638436,0
0.07224676116638436,13,0.0639684817556327,0
0.0639684817556327,14,0.05636708913459223,0
0.05636708913459223,13,0.05274387871559495,0
0.05274387871559495,16,0.04513929099980429,0
0.04513929099980429,12,0.04035431624465471,0
0.04035431624465471,11,0.038702855645568975,0
0.038702855645568975,12,0.03711343957022926,0
0.03711343957022926,2,0.03693804904547485,0
0.03693804904547485,6,0.03620386550400529,0
0.03620386550400529,11,0.034825385674883705,0
0.034825385674883705,17,0.022667529721801194,0
0.022667529721801194,13,0.015156181075247034,0
0.015156181075247034,2,0.015110037919771231,0
0.015110037919771231,12,0.012458762009820627,0
0.012458762009820627,5,0.010621584230643756,0
0.010621584230643756,14,0.009556665183457968,0
0.009556665183457968,16,0.008696238549559832,0
0.008696238549559832,12,0.008307583744012683,0
0.008307583744012683,12,0.007982631285082758,0
0.007982631285082758,7,0.007791279068971721,0
0.007791279068971721,9,0.007504258587520171,0
0.007504258587520171,17,0.0059724777493837524,0
0.0059724777493837524,14,0.0049012526175077585,0
0.0049012526175077585,10,0.004588234578166162,0
0.004588234578166162,7,0.004343382935685999,0
0.004343382935685999,1,0.0043361068857328,0
0.0043361068857328,3,0.004315000674400107,0
0.004315000674400107,4,0.004283613948641533,0
0.004283613948641533,8,0.0040695899720816445,0
0.0040695899720816445,18,0.002254129268521205,0
0.002254129268521205,10,0.0013407609306432034,0
0.0013407609306432034,5,0.0013192127383626474,0
0.0013192127383626474,3,0.0013130678637373826,0
0.0013130678637373826,7,0.0012599521072845495,0
0.0012599521072845495,16,0.0010672298322058963,0
0.0010672298322058963,8,0.0009545170850387161,0
0.0009545170850387161,15,0.0008804013652864616,0
0.0008804013652864616,16,0.000801164709987752,0
0.000801164709987752,3,0.0007950287341737587,0
0.0007950287341737587,12,0.0007506703492935312,0
0.0007506703492935312,19,0.0005669069221822403,0
0.0005669069221822403,8,0.0004632497881733105,0
0.0004632497881733105,1,0.0004605239731842141,0
0.0004605239731842141,18,0.00041272415668651077,0
0.00041272415668651077,17,0.0003684819903940685,0
0.0003684819903940685,10,0.00035434655234946674,0
0.00035434655234946674,11,0.000332479788331819,0
0.000332479788331819,5,0.00032288466294049206,0
0.00032288466294049206,16,0.0002652422131557966,0
0.0002652422131557966,10,0.00022544469123628766,0
0.00022544469123628766,1,0.00022453444839865526,0
0.00022453444839865526,13,0.00020983499866928992,0
0.00020983499866928992,19,0.00017542275081530555,0
0.00017542275081530555,16,0.00014947962221988678,0
0.00014947962221988678,6,0.00014737199803869507,0
0.00014737199803869507,2,0.00014687426810113734,0
0.00014687426810113734,18,9.375839976755147e-05,0
9.375839976755147e-05,18,5.885738504165636e-05,0
5.885738504165636e-05,11,5.45210606995988e-05,0
5.45210606995988e-05,13,4.981001379624109e-05,0
4.981001379624109e-05,9,4.797859672719657e-05,0
4.797859672719657e-05,8,4.646411464675533e-05,0
4.646411464675533e-05,3,4.607076453218136e-05,0
4.607076453218136e-05,2,4.595135562931869e-05,0
4.595135562931869e-05,5,4.517321079618681e-05,0
4.517321079618681e-05,16,1.6762729436905067e-05,0
1.6762729436905067e-05,3,9.024527609783786e-06,0
9.024527609783786e-06,5,7.256412031544348e-06,0
7.256412031544348e-06,11,6.293132027766504e-06,0
6.293132027766504e-06,5,6.202066713675283e-06,0
6.202066713675283e-06,4,6.16353083564414e-06,0
6.16353083564414e-06,11,4.291357108366175e-06,0
4.291357108366175e-06,7,3.0850437555460454e-06,0
3.0850437555460454e-06,12,2.9166568867469747e-06,0
2.9166568867469747e-06,18,2.4404787393950827e-06,0
2.4404787393950827e-06,3,2.30959227494945e-06,0
2.30959227494945e-06,18,1.961027042250145e-06,0
1.961027042250145e-06,18,1.7643250815076974e-06,0
1.7643250815076974e-06,16,1.6141303663360635e-06,0
1.6141303663360635e-06,12,1.5403130627736041e-06,0
1.5403130627736041e-06,12,1.4599239713796336e-06,0
1.4599239713796336e-06,13,1.3815264759328764e-06,0
1.3815264759328764e-06,14,1.2885374782475048e-06,0
1.2885374782475048e-06,1,1.2835931780720144e-06,0
1.2835931780720144e-06,19,1.0610322291685113e-06,0
1.0610322291685113e-06,12,9.083159628746879e-07,1
13.96006347813638,20,2.9718931495725576,0
2.9718931495725576,20,2.416086450715275,0
2.416086450715275,20,2.221493969736516,0
2.221493969736516,20,2.1213284561967782,0
2.1213284561967782,20,2.055471674751466,0
2.055471674751466,20,1.9953271036447777,0
1.9953271036447777,20,1.8928301809134889,0
1.8928301809134889,20,1.706303193349944,0
1.706303193349944,20,1.4669829859336971,0
1.4669829859336971,20,0.5416392546439057,0
0.5416392546439057,20,0.07692525208610695,0
0.07692525208610695,20,0.04676452244600289,0
0.04676452244600289,20,0.024594349832935715,0
0.024594349832935715,20,0.0027113783097964567,0
0.0027113783097964567,20,0.0008483998994784095,0
0.0008483998994784095,20,0.0006193932116385375,0
0.0006193932116385375,20,0.0005003909828271984,0
0.0005003909828271984,20,0.00035839096088435493,0
0.00035839096088435493,20,0.00025499556603633515,0
0.00025499556603633515,20,0.00017047157631328074,0
0.00017047157631328074,20,7.738359182236636e-05,0
7.738359182236636e-05,20,1.582725654870572e-05,0
1.582725654870572e-05,20,7.798318789057486e-06,0
7.798318789057486e-06,20,3.7220473856862876e-06,0
3.7220473856862876e-06,20,3.3742643325472098e-06,0
3.3742643325472098e-06,20,3.0503656745357435e-06,0
3.0503656745357435e-06,20,9.861899950568999e-07,1
14.326762360312916,20,1.8334724354708944,0
1.8334724354708944,20,1.2923211069702851,0
1.2923211069702851,20,1.0219955289191114,0
1.0219955289191114,20,0.8346838179949643,0
0.8346838179949643,20,0.7494807816594254,0
0.7494807816594254,20,0.6012631773223239,0
0.6012631773223239,20,0.3616369861659862,0
0.3616369861659862,20,0.23087173585020748,0
0.23087173585020748,20,0.2037372946777852,0
0.2037372946777852,20,0.1880490827136247,0
0.1880490827136247,20,0.14134227634675345,0
0.14134227634675345,20,0.049207813362509394,0
0.049207813362509394,20,0.013648047798784953,0
0.013648047798784953,20,0.009019750608986526,0
0.009019750608986526,20,0.0027123529137568175,0
0.0027123529137568175,20,0.0018931075371415031,0
0.0018931075371415031,20,0.0010164733057960226,0
0.0010164733057960226,20,0.0003206776892622618,0
0.0003206776892622618,20,0.0002150526736887586,0
0.0002150526736887586,20,0.0001064681963096356,0
0.0001064681963096356,20,3.9130266468039535e-05,0
3.9130266468039535e-05,20,2.972854688139752e-05,0
2.972854688139752e-05,20,1.0035233635382526e-05,0
1.0035233635382526e-05,20,1.6505592227616597e-06,0
1.6505592227616597e-06,20,9.772253875736298e-07,1
14.448841672492577,20,1.9995382764298837,0
1.9995382764298837,20,1.52688082878352,0
1.52688082878352,20,1.3385410127132238,0
1.3385410127132238,20,1.2344402406127184,0
1.2344402406127184,20,1.1334058561992153,0
1.1334058561992153,20,0.695689730532323,0
0.695689730532323,20,0.23268731128772205,0
0.23268731128772205,20,0.12815369816807437,0
0.12815369816807437,20,0.08685357758389517,0
0.08685357758389517,20,0.0694972449212299,0
0.0694972449212299,20,0.0627756049885832,0
0.0627756049885832,20,0.03810236312355035,0
0.03810236312355035,20,0.007220692035555551,0
0.007220692035555551,20,0.003450715765108202,0
0.003450715765108202,20,0.003032108553509528,0
0.003032108553509528,20,0.002181614223069432,0
0.002181614223069432,20,0.00028434309440027487,0
0.00028434309440027487,20,3.379109042631928e-05,0
3.379109042631928e-05,20,9.346063093461892e-06,0
9.346063093461892e-06,20,8.276602991116542e-06,0
8.276602991116542e-06,20,4.190543721210995e-06,0
4.190543721210995e-06,20,6.02459862346216e-07,1
13.481442073934494,20,2.1573837324258105,0
2.1573837324258105,20,1.4915479419873134,0
1.4915479419873134,20,1.1995511962770289,0
1.1995511962770289,20,1.0196936844212094,0
1.0196936844212094,20,0.9090509189618746,0
0.9090509189618746,20,0.8250231682375221,0
0.8250231682375221,20,0.7669370441279247,0
0.7669370441279247,20,0.7259744189020628,0
0.7259744189020628,20,0.691902004179621,0
0.691902004179621,20,0.651048767757136,0
0.651048767757136,20,0.6090517630196626,0
0.6090517630196626,20,0.5475636962997518,0
0.5475636962997518,20,0.497107741121431,0
0.497107741121431,20,0.4154632485433714,0
0.4154632485433714,20,0.35679376923150075,0
0.35679376923150075,20,0.24478526467792966,0
0.24478526467792966,20,0.17782258659108258,0
0.17782258659108258,20,0.05732282068627516,0
0.05732282068627516,20,0.020579448208353085,0
0.020579448208353085,20,0.01407850071060624,0
0.01407850071060624,20,0.00883702613418685,0
0.00883702613418685,20,0.007457583548536008,0
0.007457583548536008,20,0.006218854859720014,0
0.006218854859720014,20,0.005192603328523814,0
0.005192603328523814,20,0.004408079481504464,0
0.004408079481504464,20,0.0036152265024426765,0
0.0036152265024426765,20,0.0030560529516316815,0
0.0030560529516316815,20,0.002436934312508206,0
0.002436934312508206,20,0.0019699401801410023,0
0.0019699401801410023,20,0.0014783682909944994,0
0.0014783682909944994,20,0.0011836863363585077,0
0.0011836863363585077,20,0.0008142693616120189,0
0.0008142693616120189,20,0.0005951337103037613,0
0.0005951337103037613,20,0.0003490206295359778,0
0.0003490206295359778,20,0.00023248910981396183,0
0.00023248910981396183,20,5.9199757580401935e-05,0
5.9199757580401935e-05,20,9.302526050782314e-06,0
9.302526050782314e-06,20,7.77676294100669e-06,0
7.77676294100669e-06,20,6.113924060179422e-06,0
6.113924060179422e-06,20,5.025139706180662e-06,0
5.025139706180662e-06,20,3.997261084873248e-06,0
3.997261084873248e-06,20,3.1061239741898003e-06,0
3.1061239741898003e-06,20,2.5634426419413288e-06,0
2.5634426419413288e-06,20,2.006990182610716e-06,0
2.006990182610716e-06,20,1.6747192575255997e-06,0
1.6747192575255997e-06,20,1.3111944618812088e-06,0
1.3111944618812088e-06,20,1.0656586734747526e-06,0
1.0656586734747526e-06,20,7.873957074476977e-07,1
13.981849715108025,20,3.314791631920481,0
3.314791631920481,20,2.4873069213520522,0
2.4873069213520522,20,1.8732333993609394,0
1.8732333993609394,20,1.5704885979522172,0
1.5704885979522172,20,1.3933646691633421,0
1.3933646691633421,20,1.2544384637881572,0
1.2544384637881572,20,1.076108806361508,0
1.076108806361508,20,0.901281327764671,0
0.901281327764671,20,0.72861635184106,0
0.72861635184106,20,0.5827748812757135,0
0.5827748812757135,20,0.46147270115700606,0
0.46147270115700606,20,0.3509307304220163,0
0.3509307304220163,20,0.2781735525466082,0
0.2781735525466082,20,0.2057776262957502,0
0.2057776262957502,20,0.16307281446523234,0
0.16307281446523234,20,0.11352698299600053,0
0.11352698299600053,20,0.08413004580989046,0
0.08413004580989046,20,0.05160461529144995,0
0.05160461529144995,20,0.032641198688057815,0
0.032641198688057815,20,0.022909056611513837,0
0.022909056611513837,20,0.015547632504073995,0
0.015547632504073995,20,0.0097922542589506,0
0.0097922542589506,20,0.00596756615628591,0
0.00596756615628591,20,0.0024326377262177995,0
0.0024326377262177995,20,0.0009584490560366276,0
0.0009584490560366276,20,0.000748382184432128,0
0.000748382184432128,20,0.0005607694190999513,0
0.0005607694190999513,20,0.00038133515256318876,0
0.00038133515256318876,20,0.00025160856238419814,0
0.00025160856238419814,20,0.0001523764752798361,0
0.0001523764752798361,20,8.910242095775195e-05,0
8.910242095775195e-05,20,7.362277403026689e-05,0
7.362277403026689e-05,20,5.669969666076602e-05,0
5.669969666076602e-05,20,4.889615236253261e-05,0
4.889615236253261e-05,20,3.8138649866015045e-05,0
3.8138649866015045e-05,20,3.189054352786066e-05,0
3.189054352786066e-05,20,2.161403812443329e-05,0
2.161403812443329e-05,20,1.571100572746784e-05,0
1.571100572746784e-05,20,1.0220870549993406e-05,0
1.0220870549993406e-05,20,6.824897182159101e-06,0
6.824897182159101e-06,20,4.60723328549948e-06,0
4.60723328549948e-06,20,3.004651857484543e-06,0
3.004651857484543e-06,20,2.03836977121448e-06,0
2.03836977121448e-06,20,1.3336091484687982e-06,0
1.3336091484687982e-06,20,8.882530078054726e-07,1
13.629403421080704,20,2.0211718505340444,0
2.0211718505340444,20,1.7525463355654838,0
1.7525463355654838,20,1.6187319868328156,0
1.6187319868328156,20,1.50934159674867,0
1.50934159674867,20,1.3258252904526584,0
1.3258252904526584,20,1.1813306234555827,0
1.1813306234555827,20,1.001123478133118,0
1.001123478133118,20,0.8677376935588318,0
0.8677376935588318,20,0.7379494213813348,0
0.7379494213813348,20,0.6057572738694994,0
0.6057572738694994,20,0.5313320912714288,0
0.5313320912714288,20,0.4428228530232894,0
0.4428228530232894,20,0.3909497014609053,0
0.3909497014609053,20,0.3205607183078034,0
0.3205607183078034,20,0.27470990511824295,0
0.27470990511824295,20,0.21076086951891224,0
0.21076086951891224,20,0.16608401581362936,0
0.16608401581362936,20,0.1289963119142486,0
0.1289963119142486,20,0.09762279735801252,0
0.09762279735801252,20,0.07927876366868673,0
0.07927876366868673,20,0.061910345302383325,0
0.061910345302383325,20,0.051458946212648925,0
0.051458946212648925,20,0.04085482640631054,0
0.04085482640631054,20,0.03378482597664522,0
0.03378482597664522,20,0.02660078638773038,0
0.02660078638773038,20,0.021898036726273936,0
0.021898036726273936,20,0.017021485149687085,0
0.017021485149687085,20,0.013697965450296163,0
0.013697965450296163,20,0.01039371247120618,0
0.01039371247120618,20,0.008040864005038163,0
0.008040864005038163,20,0.0059193704818369525,0
0.0059193704818369525,20,0.004441899859794894,0
0.004441899859794894,20,0.003031855795126885,0
0.003031855795126885,20,0.0021545472376435265,0
0.0021545472376435265,20,0.0010449591950659103,0
0.0010449591950659103,20,0.0005690856182332033,0
0.0005690856182332033,20,0.00019097526807767453,0
0.00019097526807767453,20,5.1291767309256614e-05,0
5.1291767309256614e-05,20,3.219544564901859e-05,0
3.219544564901859e-05,20,1.9306733150569532e-05,0
1.9306733150569532e-05,20,6.238988571838219e-06,0
6.238988571838219e-06,20,2.0033630556181122e-06,0
2.0033630556181122e-06,20,6.727389132818126e-07,1
13.835294116180929,20,1.5170523179454627,0
1.5170523179454627,20,0.6445897016066157,0
0.6445897016066157,20,0.4376731722684262,0
0.4376731722684262,20,0.35057069473713487,0
0.35057069473713487,20,0.28500237205720036,0
0.28500237205720036,20,0.2307165662620341,0
0.2307165662620341,20,0.1802592608689368,0
0.1802592608689368,20,0.1411355087997382,0
0.1411355087997382,20,0.10967918729857297,0
0.10967918729857297,20,0.08537411922862757,0
0.08537411922862757,20,0.06814163152080523,0
0.06814163152080523,20,0.055127299319270164,0
0.055127299319270164,20,0.0468967633412362,0
0.0468967633412362,20,0.041061440539716915,0
0.041061440539716915,20,0.03755799579166841,0
0.03755799579166841,20,0.035039282208037766,0
0.035039282208037766,20,0.03321040689900315,0
0.03321040689900315,20,0.03154469262356437,0
0.03154469262356437,20,0.02986036720428194,0
0.02986036720428194,20,0.028098141639049536,0
0.028098141639049536,20,0.02620719624424484,0
0.02620719624424484,20,0.024253795042144328,0
0.024253795042144328,20,0.0222619521373426,0
0.0222619521373426,20,0.02023245353837464,0
0.02023245353837464,20,0.018313557541746614,0
0.018313557541746614,20,0.016394173776765053,0
0.016394173776765053,20,0.014739274042542593,0
0.014739274042542593,20,0.013105889879919222,0
0.013105889879919222,20,0.011776211610782005,0
0.011776211610782005,20,0.010384659096591682,0
0.010384659096591682,20,0.009263141014558763,0
0.009263141014558763,20,0.008041136156362233,0
0.008041136156362233,20,0.007063742125925579,0
0.007063742125925579,20,0.005981178977001269,0
0.005981178977001269,20,0.005126917224001501,0
0.005126917224001501,20,0.004160345997397619,0
0.004160345997397619,20,0.003420039780775141,0
0.003420039780775141,20,0.002607618527456308,0
0.002607618527456308,20,0.002012644158757335,0
0.002012644158757335,20,0.0014615373397083573,0
0.0014615373397083573,20,0.0010651193903735891,0
0.0010651193903735891,20,0.0008144313016131361,0
0.0008144313016131361,20,0.0006167362167494728,0
0.0006167362167494728,20,0.0004856484493939414,0
0.0004856484493939414,20,0.0003783590269533023,0
0.0003783590269533023,20,0.0003025818536652842,0
0.0003025818536652842,20,0.0002395431824526457,0
0.0002395431824526457,20,0.00019352975397252993,0
0.00019352975397252993,20,0.00015485205295251778,0
0.00015485205295251778,20,0.00012291728812861586,0
0.00012291728812861586,20,9.668443846210511e-05,0
9.668443846210511e-05,20,7.469230700384526e-05,0
7.469230700384526e-05,20,5.733903327616483e-05,0
5.733903327616483e-05,20,4.244642785713264e-05,0
4.244642785713264e-05,20,3.149040079560804e-05,0
3.149040079560804e-05,20,2.2678982947022668e-05,0
2.2678982947022668e-05,20,1.658480646152968e-05,0
1.658480646152968e-05,20,1.1588447707484699e-05,0
1.1588447707484699e-05,20,8.189074733406322e-06,0
8.189074733406322e-06,20,5.59963934376751e-06,0
5.59963934376751e-06,20,3.845459288585844e-06,0
3.845459288585844e-06,20,2.5730294043826117e-06,0
2.5730294043826117e-06,20,1.7191946792473036e-06,0
1.7191946792473036e-06,20,1.0924736801153843e-06,0
1.0924736801153843e-06,20,6.921615847253434e-07,1
13.504272953197415,20,2.1279778609300717,0
2.1279778609300717,20,1.2015322574030944,0
1.2015322574030944,20,0.9225318242679952,0
0.9225318242679952,20,0.808121237363794,0
0.808121237363794,20,0.7329284464975097,0
0.7329284464975097,20,0.6789577986539549,0
0.6789577986539549,20,0.6370521289989342,0
0.6370521289989342,20,0.6032874429042301,0
0.6032874429042301,20,0.5739179479099201,0
0.5739179479099201,20,0.5469834132493618,0
0.5469834132493618,20,0.519919353656183,0
0.519919353656183,20,0.49247657385004134,0
0.49247657385004134,20,0.46367197897337337,0
0.46367197897337337,20,0.4344224907473606,0
0.4344224907473606,20,0.4045531631646635,0
0.4045531631646635,20,0.3749496698066532,0
0.3749496698066532,20,0.3457683011418736,0
0.3457683011418736,20,0.31735850912575453,0
0.31735850912575453,20,0.2902231153231314,0
0.2902231153231314,20,0.2640085653368861,0
0.2640085653368861,20,0.2397006268373256,0
0.2397006268373256,20,0.2161956455226188,0
0.2161956455226188,20,0.19504908044183625,0
0.19504908044183625,20,0.17442509614783505,0
0.17442509614783505,20,0.15647299040464946,0
0.15647299040464946,20,0.13867316533082152,0
0.13867316533082152,20,0.12373246663003966,0
0.12373246663003966,20,0.10850657618541067,0
0.10850657618541067,20,0.09620740659679376,0
0.09620740659679376,20,0.08322054751247797,0
0.08322054751247797,20,0.07288061594436789,0
0.07288061594436789,20,0.060891692009488435,0
0.060891692009488435,20,0.05246758005790119,0
0.05246758005790119,20,0.04073773509858261,0
0.04073773509858261,20,0.03249054196651631,0
0.03249054196651631,20,0.019202232616610616,0
0.019202232616610616,20,0.011802824678391954,0
0.011802824678391954,20,0.0053649172606176805,0
0.0053649172606176805,20,0.002493615896080743,0
0.002493615896080743,20,0.002149212540897097,0
0.002149212540897097,20,0.0018947508057966264,0
0.0018947508057966264,20,0.0015505799537927083,0
0.0015505799537927083,20,0.0012990861106595625,0
0.0012990861106595625,20,0.0009123914319426683,0
0.0009123914319426683,20,0.0006623251889544668,0
0.0006623251889544668,20,0.0002879425154523906,0
0.0002879425154523906,20,0.00013286625746445924,0
0.00013286625746445924,20,0.00011520615396124959,0
0.00011520615396124959,20,9.858977215511085e-05,0
9.858977215511085e-05,20,8.83680200612809e-05,0
8.83680200612809e-05,20,7.788635840504581e-05,0
7.788635840504581e-05,20,7.047747909776643e-05,0
7.047747909776643e-05,20,6.249862830679235e-05,0
6.249862830679235e-05,20,5.6588434747300735e-05,0
5.6588434747300735e-05,20,4.987459328140134e-05,0
4.987459328140134e-05,20,4.4789037909359226e-05,0
4.4789037909359226e-05,20,3.870321794777529e-05,0
3.870321794777529e-05,20,3.403286453447628e-05,0
3.403286453447628e-05,20,2.8135518943334265e-05,0
2.8135518943334265e-05,20,2.368985236616759e-05,0
2.368985236616759e-05,20,1.7658138346099204e-05,0
1.7658138346099204e-05,20,1.3432250739421857e-05,0
1.3432250739421857e-05,20,7.60896730137938e-06,0
7.60896730137938e-06,20,4.451277747307651e-06,0
4.451277747307651e-06,20,1.0263270797524294e-06,0
1.0263270797524294e-06,20,2.5706850262926885e-07,1
14.581891491568296,20,2.523944149206233,0
2.523944149206233,20,1.916186156325589,0
1.916186156325589,20,1.6144422169206065,0
1.6144422169206065,20,1.3359710463329915,0
1.3359710463329915,20,1.1597885586835013,0
1.1597885586835013,20,1.006399425544608,0
1.006399425544608,20,0.893396534725409,0
0.893396534725409,20,0.7887455550401794,0
0.7887455550401794,20,0.7086109559750756,0
0.7086109559750756,20,0.62566064280174,0
0.62566064280174,20,0.5592258652147644,0
0.5592258652147644,20,0.48650474725563025,0
0.48650474725563025,20,0.427429795107322,0
0.427429795107322,20,0.36230223653544563,0
0.36230223653544563,20,0.3097184666575363,0
0.3097184666575363,20,0.25244737324069044,0
0.25244737324069044,20,0.20748352743422024,0
0.20748352743422024,20,0.15953391874913675,0
0.15953391874913675,20,0.12388220612996999,0
0.12388220612996999,20,0.08647549513325445,0
0.08647549513325445,20,0.061289484555298826,0
0.061289484555298826,20,0.03372148759402706,0
0.03372148759402706,20,0.01909022910825446,0
0.01909022910825446,20,0.003941705205849043,0
0.003941705205849043,20,0.0008690021284525801,0
0.0008690021284525801,20,0.0007475548331811896,0
0.0007475548331811896,20,0.0006500002417374464,0
0.0006500002417374464,20,0.000550651745729915,0
0.000550651745729915,20,0.0004776306184095319,0
0.0004776306184095319,20,0.00036634902887828336,0
0.00036634902887828336,20,0.0002896737317314666,0
0.0002896737317314666,20,0.0001580364354082312,0
0.0001580364354082312,20,8.99622325737496e-05,0
8.99622325737496e-05,20,2.977890307861866e-05,0
2.977890307861866e-05,20,1.0795009027112112e-05,0
1.0795009027112112e-05,20,9.540695511505078e-06,0
9.540695511505078e-06,20,8.228092812353113e-06,0
8.228092812353113e-06,20,7.268718441190822e-06,0
7.268718441190822e-06,20,6.392775154906671e-06,0
6.392775154906671e-06,20,5.5737191008023e-06,0
5.5737191008023e-06,20,4.926466333528684e-06,0
4.926466333528684e-06,20,4.284806618972922e-06,0
4.284806618972922e-06,20,3.7903310159917696e-06,0
3.7903310159917696e-06,20,3.2780743160334523e-06,0
3.2780743160334523e-06,20,2.876269159658493e-06,0
2.876269159658493e-06,20,2.458151199876394e-06,0
2.458151199876394e-06,20,2.1632559074693345e-06,0
2.1632559074693345e-06,20,1.8191962487552925e-06,0
1.8191962487552925e-06,20,1.5683652551367134e-06,0
1.5683652551367134e-06,20,1.2617389038753238e-06,0
1.2617389038753238e-06,20,1.0395395034685746e-06,0
1.0395395034685746e-06,20,7.689147982833281e-07,1
